low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,first_transaction_time_year,first_transaction_time_month,first_transaction_time_day
0.01,0.49,200,0.53,0.52,0.109,14.0,24.0,23.0,5.0,0.0,16840,0,31.0,65.0,0.15,48590,5.0,3600,0.1,2170,0.35,1,14.0,24.0,14.0,25.0,3.0,0.0,3.0,3.0,187.0,9640,7.0,0.0,500,20150,0.0,0,1903.0,83.0,638.0,55.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,618.0,75.0,20.0,20.0,0.0,5.0,3.0,2.0,1.0,1.0,5.0,31.0,3.0,2.0,0.0,356.0,2900.0,71.0,2.0,3.0,3200.0,2150.0,15100.0,80.0,3.0,3.0,15600.0,14400.0,220.0,27.0,2013,3,5
0.02,0.98,0,0.81,0.71,0.313,15.0,20.0,15.0,3.0,0.0,8740,0,29.0,164.0,0.45,24840,6.0,1830,0.05,970,0.55,1,6.0,9.0,6.0,9.0,0.0,1.0,2.0,2.0,105416.0,720,4.0,0.0,50,5140,0.0,0,1304.0,82.0,641.0,76.0,9.0,3.0,6.0,16.0,1.0,2.0,13.0,652.0,75.0,27.0,24.0,0.0,11.0,3.0,8.0,2.0,3.0,10.0,34.0,17.0,2.0,7.0,350.0,2000.0,72.0,8.0,9.0,4300.0,1700.0,3500.0,83.0,3.0,3.0,9000.0,5200.0,11.0,14.0,2014,10,25
0.0,1.0,500,0.54,0.52,0.625,21.0,13.0,9.0,3.0,0.0,20920,0,14.0,175.0,0.1,102490,4.0,15800,0.05,1390,0.45,1,7.0,7.0,7.0,7.0,1.0,2.0,7.0,7.0,26195.0,5120,9.0,0.0,2150,21100,0.0,0,898.0,82.0,599.0,76.0,10.0,5.0,4.0,11.0,0.0,3.0,5.0,577.0,71.0,86.0,83.0,1.0,19.0,4.0,15.0,1.0,3.0,28.0,90.0,6.0,1.0,0.0,318.0,3100.0,69.0,15.0,17.0,4300.0,1913.0,17700.0,81.0,4.0,4.0,20400.0,15450.0,48.0,14.0,2015,12,5
0.01,0.94,1800,1.28,0.82,0.311,18.0,16.0,18.0,2.0,0.0,14590,0,14.0,117.0,0.4,26520,8.0,4240,0.1,1380,0.45,1,5.0,16.0,5.0,16.0,0.0,2.0,3.0,5.0,1014119.0,2210,10.0,0.0,0,37120,0.0,1,596.0,88.0,545.0,72.0,21.0,9.0,8.0,31.0,8.0,14.0,15.0,509.0,74.0,43.0,41.0,1.0,12.0,2.0,10.0,0.0,2.0,9.0,51.0,4.0,1.0,0.0,346.0,2500.0,74.0,10.0,10.0,6100.0,2260.0,4700.0,80.0,2.0,2.0,7800.0,5700.0,3.0,35.0,2016,10,2
0.0,1.0,2000,1.04,1.0,0.285,16.0,32.0,18.0,2.0,0.0,18740,0,7.0,60.0,0.7,12020,4.0,5660,0.65,1260,0.4,1,0.0,32.0,0.0,32.0,0.0,1.0,2.0,2.0,0.0,700,2.0,0.0,0,7090,0.0,0,293.0,82.0,576.0,79.0,13.0,4.0,3.0,20.0,8.0,14.0,14.0,560.0,76.0,24.0,20.0,1.0,7.0,2.0,5.0,1.0,1.0,9.0,22.0,8.0,0.0,0.0,339.0,1600.0,72.0,5.0,5.0,2300.0,1520.0,4100.0,83.0,2.0,3.0,7200.0,4350.0,14.0,23.0,2017,8,1
0.0,0.74,2700,0.0,0.29,0.624,19.0,22.0,67.0,2.0,0.0,387920,0,16.0,212.0,0.55,50830,6.0,210660,0.65,1790,0.4,1,16.0,16.0,16.0,16.0,0.0,1.0,12.0,12.0,0.0,1460,9.0,0.0,0,65520,0.0,0,1737.0,83.0,523.0,76.0,28.0,12.0,10.0,47.0,9.0,19.0,27.0,472.0,76.0,115.0,86.0,23.0,30.0,11.0,19.0,3.0,5.0,51.0,105.0,114.0,4.0,8.0,354.0,1700.0,75.0,19.0,20.0,4300.0,1542.0,34700.0,76.0,11.0,13.0,65100.0,26018.0,10.0,7.0,2013,8,18
0.03,0.97,3000,4.35,1.0,0.133,14.0,19.0,43.0,2.0,1.0,8110,0,20.0,79.0,1.0,4060,8.0,830,1.0,490,0.7,1,0.0,17.0,0.0,18.0,0.0,1.0,1.0,1.0,0.0,0,4.0,0.0,0,0,0.0,0,675.0,85.0,674.0,76.0,10.0,6.0,2.0,15.0,6.0,14.0,14.0,673.0,77.0,18.0,18.0,0.0,7.0,3.0,4.0,4.0,7.0,12.0,39.0,0.0,6.0,0.0,355.0,1300.0,70.0,4.0,4.0,2600.0,1400.0,12100.0,79.0,3.0,3.0,15000.0,10600.0,1.0,9.0,2016,7,15
0.01,0.87,4000,1.5,0.44,0.344,21.0,116.0,105.0,2.0,1.0,16210,0,11.0,97.0,0.35,29640,5.0,1790,0.3,1210,0.4,3,6.0,9.0,11.0,11.0,0.0,1.0,9.0,9.0,0.0,2700,5.0,0.0,0,10710,0.0,0,829.0,83.0,587.0,78.0,23.0,11.0,9.0,28.0,10.0,19.0,23.0,543.0,73.0,44.0,38.0,3.0,22.0,7.0,15.0,6.0,8.0,25.0,41.0,20.0,3.0,9.0,263.0,1300.0,72.0,15.0,15.0,2100.0,1153.0,9200.0,74.0,7.0,7.0,12000.0,7942.0,1.0,3.0,2016,2,12
0.0,0.98,1100,0.43,0.7,0.502,18.0,17.0,12.0,3.0,1.0,21650,0,53.0,340.0,0.3,35080,6.0,3230,0.15,1570,0.4,1,12.0,17.0,12.0,17.0,0.0,3.0,4.0,4.0,347604.0,2020,5.0,0.0,0,30580,0.0,1,2369.0,83.0,528.0,74.0,27.0,15.0,9.0,56.0,15.0,41.0,44.0,502.0,75.0,70.0,62.0,4.0,15.0,6.0,9.0,3.0,6.0,19.0,89.0,20.0,3.0,0.0,358.0,2800.0,74.0,9.0,10.0,4900.0,2444.0,15500.0,78.0,6.0,6.0,20400.0,9466.0,2.0,12.0,2011,11,25
0.06,0.94,600,1.29,0.68,0.151,12.0,27.0,26.0,3.0,0.0,8140,0,19.0,78.0,0.45,30070,7.0,2270,0.15,700,0.65,3,11.0,23.0,11.0,23.0,0.0,0.0,1.0,1.0,1625.0,770,8.0,0.0,0,1740,0.0,0,922.0,83.0,647.0,76.0,8.0,3.0,2.0,9.0,4.0,4.0,8.0,634.0,75.0,16.0,16.0,0.0,3.0,2.0,1.0,0.0,1.0,7.0,34.0,2.0,0.0,0.0,349.0,2600.0,76.0,1.0,1.0,2600.0,2600.0,5500.0,74.0,2.0,2.0,6000.0,5550.0,11.0,80.0,2015,11,11
0.28,0.65,0,0.31,1.0,0.619,19.0,10.0,13.0,2.0,0.0,34090,0,24.0,283.0,0.3,46430,7.0,3990,0.1,260,0.8,1,7.0,10.0,7.0,10.0,0.0,2.0,9.0,9.0,0.0,2600,36.0,0.0,20,26080,0.0,0,787.0,84.0,549.0,77.0,23.0,9.0,8.0,33.0,7.0,14.0,17.0,502.0,77.0,66.0,50.0,7.0,22.0,8.0,14.0,1.0,2.0,24.0,53.0,33.0,1.0,1.0,343.0,2300.0,73.0,14.0,14.0,5000.0,2064.0,12900.0,82.0,8.0,8.0,20400.0,11037.0,23.0,6.0,2016,3,25
0.0,1.0,3400,0.67,0.5,0.122,10.0,118.0,86.0,3.0,0.0,12850,0,25.0,54.0,0.55,9110,4.0,900,0.4,1240,0.5,3,9.0,36.0,9.0,54.0,0.0,0.0,2.0,2.0,0.0,1100,2.0,0.0,1420,13120,0.0,0,1600.0,86.0,639.0,73.0,9.0,4.0,3.0,11.0,2.0,3.0,9.0,618.0,80.0,9.0,8.0,0.0,3.0,1.0,2.0,1.0,3.0,7.0,10.0,2.0,1.0,0.0,272.0,700.0,77.0,2.0,3.0,1100.0,800.0,16200.0,85.0,1.0,1.0,16200.0,16200.0,24.0,3.0,2014,1,2
0.01,0.99,800,0.73,0.58,0.258,14.0,16.0,13.0,2.0,0.0,10150,0,25.0,130.0,0.35,29260,7.0,730,0.2,1710,0.4,1,11.0,14.0,11.0,14.0,0.0,0.0,4.0,8.0,0.0,1390,4.0,0.0,0,11690,0.0,1,1410.0,82.0,655.0,72.0,9.0,6.0,3.0,10.0,2.0,6.0,9.0,636.0,76.0,47.0,47.0,0.0,14.0,6.0,8.0,0.0,3.0,15.0,80.0,1.0,0.0,0.0,346.0,2000.0,76.0,8.0,8.0,4600.0,1925.0,7600.0,77.0,6.0,6.0,26400.0,8900.0,24.0,44.0,2014,7,11
0.06,0.94,200,13.0,1.0,0.23600000000000002,15.0,14.0,14.0,4.0,1.0,3670,0,19.0,127.0,0.35,14350,9.0,2030,0.1,580,0.65,1,14.0,14.0,14.0,14.0,0.0,0.0,4.0,4.0,2364791.0,1120,7.0,0.0,3060,13940,0.0,0,660.0,82.0,642.0,76.0,4.0,3.0,1.0,5.0,2.0,3.0,4.0,625.0,76.0,8.0,7.0,0.0,7.0,5.0,2.0,0.0,0.0,1.0,15.0,5.0,0.0,0.0,337.0,1300.0,71.0,2.0,2.0,2000.0,1250.0,4800.0,77.0,5.0,6.0,10800.0,4680.0,18.0,167.0,2016,7,30
0.01,0.96,4000,0.54,0.96,0.452,19.0,17.0,10.0,3.0,1.0,17260,0,23.0,224.0,0.3,49670,5.0,9230,0.1,1460,0.45,1,8.0,11.0,4.0,14.0,1.0,2.0,5.0,5.0,0.0,2270,6.0,0.0,1540,29530,0.0,0,924.0,83.0,536.0,81.0,9.0,5.0,4.0,19.0,7.0,13.0,16.0,465.0,73.0,62.0,53.0,5.0,15.0,4.0,11.0,1.0,2.0,22.0,64.0,34.0,1.0,2.0,343.0,2600.0,72.0,11.0,11.0,3300.0,1690.0,1800.0,75.0,4.0,5.0,4800.0,2800.0,1.0,23.0,2015,11,9
0.01,0.99,200,0.54,1.0,0.316,16.0,66.0,21.0,3.0,0.0,6240,0,13.0,119.0,1.0,7840,7.0,1810,1.0,810,0.6,1,0.0,66.0,0.0,66.0,0.0,0.0,5.0,5.0,0.0,0,12.0,0.0,0,6440,0.0,1,467.0,82.0,519.0,74.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,472.0,78.0,28.0,20.0,8.0,10.0,3.0,7.0,0.0,1.0,4.0,28.0,45.0,0.0,0.0,349.0,2100.0,79.0,7.0,8.0,2600.0,1857.0,4800.0,78.0,3.0,4.0,4800.0,4400.0,126.0,62.0,2017,2,8
0.02,0.98,18000,0.99,1.0,0.391,21.0,14.0,13.0,2.0,1.0,17510,0,13.0,144.0,0.2,26540,8.0,5300,0.05,1070,0.35,1,5.0,14.0,5.0,14.0,2.0,0.0,24.0,24.0,4171.0,3030,7.0,0.0,4000,16140,0.0,0,468.0,82.0,644.0,74.0,16.0,8.0,7.0,17.0,2.0,6.0,8.0,616.0,73.0,46.0,46.0,0.0,15.0,3.0,12.0,0.0,1.0,16.0,60.0,2.0,0.0,0.0,346.0,1800.0,72.0,12.0,12.0,3300.0,1466.0,5300.0,77.0,3.0,3.0,6000.0,3733.0,20.0,78.0,2017,2,7
0.0,0.59,400,1.09,0.94,0.602,25.0,22.0,26.0,2.0,1.0,3910,0,15.0,238.0,0.35,113920,7.0,45040,0.1,2190,0.35,1,13.0,22.0,13.0,22.0,1.0,0.0,4.0,4.0,3.0,2350,9.0,0.0,0,75220,0.0,1,540.0,85.0,645.0,77.0,11.0,5.0,3.0,18.0,4.0,12.0,14.0,619.0,75.0,67.0,66.0,1.0,14.0,3.0,11.0,1.0,2.0,19.0,81.0,5.0,2.0,1.0,351.0,2600.0,75.0,11.0,12.0,4500.0,1918.0,2000.0,72.0,3.0,3.0,3600.0,1866.0,15.0,25.0,2016,11,27
0.03,0.94,2000,0.75,0.67,0.58,27.0,20.0,12.0,4.0,1.0,28630,0,38.0,298.0,0.4,34540,7.0,8320,0.15,1070,0.5,1,7.0,20.0,7.0,20.0,0.0,2.0,3.0,4.0,33.0,2540,15.0,0.0,120,19140,0.0,1,1814.0,85.0,537.0,74.0,16.0,8.0,5.0,23.0,3.0,7.0,8.0,516.0,78.0,30.0,27.0,3.0,12.0,5.0,7.0,0.0,0.0,2.0,53.0,10.0,0.0,0.0,360.0,1900.0,81.0,7.0,8.0,3100.0,1728.0,10600.0,77.0,5.0,5.0,14400.0,7920.0,4.0,149.0,2013,6,2
0.01,0.88,0,2.34,0.43,0.452,18.0,27.0,9.0,4.0,0.0,9520,0,32.0,215.0,0.7,30540,7.0,4470,0.4,1440,0.45,1,7.0,27.0,7.0,27.0,0.0,2.0,3.0,3.0,0.0,390,5.0,0.0,0,54490,0.0,0,2312.0,82.0,528.0,77.0,8.0,6.0,2.0,12.0,0.0,3.0,7.0,496.0,76.0,67.0,61.0,4.0,17.0,7.0,10.0,1.0,4.0,19.0,79.0,28.0,2.0,1.0,355.0,2300.0,75.0,10.0,12.0,3300.0,2330.0,11600.0,78.0,7.0,8.0,19800.0,10371.0,32.0,7.0,2012,1,21
0.01,0.42,2000,0.2,0.67,0.252,19.0,17.0,13.0,3.0,0.0,61740,0,35.0,144.0,0.1,168760,8.0,6050,0.05,2840,0.3,1,10.0,10.0,10.0,10.0,2.0,0.0,1.0,9.0,70.0,8040,5.0,0.0,290,141880,0.0,0,1652.0,84.0,546.0,73.0,20.0,11.0,7.0,42.0,4.0,24.0,32.0,514.0,79.0,23.0,22.0,1.0,8.0,5.0,3.0,1.0,1.0,10.0,33.0,5.0,3.0,2.0,355.0,4200.0,79.0,3.0,3.0,8100.0,4833.0,16300.0,76.0,5.0,5.0,30900.0,10420.0,18.0,14.0,2013,11,11
0.05,0.93,3000,0.55,0.87,0.738,26.0,6.0,7.0,3.0,1.0,12250,0,26.0,346.0,0.25,75260,6.0,13690,0.05,730,0.6,1,2.0,3.0,1.0,3.0,2.0,9.0,9.0,9.0,22.0,2700,12.0,0.0,0,8110,0.0,1,974.0,99.0,512.0,79.0,13.0,5.0,6.0,15.0,0.0,0.0,8.0,485.0,76.0,75.0,51.0,7.0,21.0,8.0,13.0,0.0,10.0,36.0,92.0,89.0,0.0,1.0,344.0,1900.0,76.0,13.0,13.0,4900.0,1661.0,6000.0,77.0,8.0,9.0,7200.0,4250.0,96.0,35.0,2015,9,20
0.01,0.99,300,0.35,1.0,0.618,18.0,11.0,5.0,3.0,1.0,4170,0,9.0,167.0,0.15,94420,4.0,3440,0.05,1220,0.5,1,4.0,11.0,4.0,11.0,1.0,0.0,3.0,3.0,360251.0,5040,7.0,0.0,760,14740,0.0,0,334.0,82.0,547.0,78.0,28.0,15.0,8.0,42.0,8.0,16.0,32.0,514.0,76.0,66.0,63.0,1.0,24.0,7.0,17.0,2.0,8.0,34.0,87.0,5.0,3.0,0.0,354.0,1900.0,74.0,17.0,17.0,3100.0,1641.0,8600.0,79.0,7.0,8.0,19200.0,7085.0,1.0,5.0,2017,6,21
0.03,0.97,0,0.31,1.0,0.313,17.0,22.0,15.0,2.0,0.0,5370,0,21.0,166.0,0.6,4130,5.0,5150,0.65,970,0.55,1,12.0,22.0,12.0,22.0,0.0,1.0,3.0,3.0,0.0,1050,9.0,0.0,0,10420,0.0,0,693.0,87.0,635.0,74.0,10.0,7.0,2.0,13.0,1.0,9.0,9.0,609.0,77.0,30.0,24.0,0.0,11.0,5.0,6.0,0.0,2.0,7.0,27.0,9.0,0.0,0.0,336.0,2500.0,74.0,6.0,6.0,4200.0,2383.0,5600.0,81.0,5.0,6.0,7800.0,4920.0,21.0,62.0,2016,6,27
0.0,0.84,2000,1.35,0.61,0.397,18.0,21.0,15.0,3.0,0.0,14580,0,25.0,166.0,0.45,32070,6.0,4780,0.3,1600,0.45,3,12.0,21.0,12.0,42.0,1.0,2.0,7.0,7.0,1.0,2140,6.0,0.0,790,3750,0.0,0,1309.0,83.0,550.0,78.0,17.0,7.0,5.0,19.0,2.0,5.0,11.0,505.0,77.0,66.0,56.0,4.0,28.0,9.0,19.0,0.0,1.0,25.0,60.0,46.0,0.0,0.0,360.0,2500.0,76.0,19.0,20.0,4700.0,2142.0,8500.0,81.0,9.0,9.0,15600.0,6822.0,23.0,35.0,2014,10,20
0.0,0.84,0,0.51,0.29,0.516,17.0,17.0,9.0,3.0,0.0,8920,0,24.0,231.0,0.2,49290,7.0,17280,0.15,1610,0.45,1,4.0,17.0,4.0,17.0,0.0,3.0,3.0,3.0,0.0,9710,4.0,0.0,0,12520,0.0,0,2628.0,82.0,656.0,69.0,18.0,8.0,4.0,28.0,11.0,21.0,21.0,638.0,75.0,48.0,42.0,0.0,21.0,8.0,13.0,6.0,9.0,20.0,50.0,15.0,7.0,0.0,344.0,2200.0,74.0,13.0,15.0,4700.0,1653.0,10500.0,77.0,8.0,8.0,20400.0,10225.0,5.0,1.0,2011,3,11
0.01,0.99,500,1.46,1.0,0.619,24.0,19.0,12.0,4.0,0.0,26790,0,24.0,266.0,0.45,57750,6.0,16120,0.15,1300,0.45,1,19.0,19.0,19.0,19.0,0.0,1.0,3.0,3.0,38023.0,860,6.0,0.0,860,19070,0.0,0,794.0,82.0,614.0,78.0,19.0,8.0,7.0,29.0,4.0,13.0,22.0,589.0,74.0,81.0,78.0,1.0,24.0,7.0,17.0,4.0,7.0,25.0,98.0,10.0,4.0,2.0,354.0,2200.0,72.0,17.0,17.0,4200.0,1941.0,8800.0,78.0,7.0,7.0,26400.0,9342.0,5.0,4.0,2016,3,18
0.02,0.85,3000,0.03,0.79,0.5379999999999999,19.0,22.0,7.0,3.0,0.0,3560,0,23.0,256.0,0.3,29540,6.0,125790,0.3,1450,0.45,2,9.0,11.0,9.0,11.0,0.0,2.0,2.0,2.0,0.0,3280,2.0,0.0,0,22270,0.0,0,956.0,82.0,643.0,79.0,9.0,3.0,2.0,12.0,3.0,4.0,6.0,633.0,73.0,29.0,27.0,0.0,14.0,7.0,7.0,0.0,4.0,7.0,34.0,6.0,1.0,0.0,354.0,1900.0,73.0,7.0,7.0,4200.0,2085.0,6800.0,72.0,7.0,7.0,19800.0,7300.0,20.0,47.0,2015,10,8
0.02,0.98,0,3.28,0.36,0.313,17.0,23.0,22.0,4.0,0.0,9350,0,24.0,144.0,0.4,25090,8.0,2490,0.15,860,0.6,1,7.0,23.0,7.0,23.0,1.0,7.0,7.0,7.0,608788.0,2480,4.0,0.0,3510,20060,0.0,0,2096.0,82.0,519.0,75.0,17.0,11.0,6.0,20.0,7.0,13.0,16.0,488.0,73.0,28.0,25.0,1.0,7.0,3.0,4.0,0.0,3.0,14.0,56.0,14.0,2.0,0.0,352.0,1800.0,67.0,4.0,4.0,2300.0,1475.0,9600.0,79.0,3.0,3.0,10800.0,8400.0,2.0,35.0,2012,8,24
0.01,0.99,1000,3.5,0.73,0.076,11.0,113.0,86.0,3.0,0.0,9660,0,32.0,66.0,0.3,10220,5.0,1730,0.1,1370,0.35,1,6.0,37.0,6.0,37.0,1.0,1.0,1.0,1.0,46370.0,2360,2.0,0.0,160,160,0.0,0,1413.0,85.0,679.0,80.0,9.0,8.0,0.0,11.0,3.0,8.0,9.0,672.0,76.0,11.0,11.0,0.0,7.0,2.0,5.0,3.0,4.0,5.0,12.0,0.0,3.0,0.0,340.0,2100.0,73.0,5.0,5.0,3400.0,1740.0,2900.0,83.0,2.0,2.0,4800.0,3300.0,-2.0,4.0,2014,7,8
0.01,0.93,0,4.07,1.0,0.172,15.0,60.0,37.0,3.0,0.0,11720,0,16.0,72.0,0.8,11690,6.0,2500,1.0,1860,0.4,1,0.0,46.0,0.0,46.0,0.0,3.0,3.0,3.0,0.0,320,3.0,0.0,0,13800,0.0,0,545.0,85.0,675.0,76.0,6.0,1.0,2.0,8.0,6.0,8.0,8.0,663.0,75.0,11.0,9.0,0.0,5.0,1.0,4.0,1.0,3.0,5.0,12.0,7.0,1.0,0.0,344.0,3100.0,74.0,4.0,4.0,5000.0,2350.0,1000.0,84.0,1.0,1.0,1000.0,1000.0,15.0,5.0,2016,11,22
0.03,0.97,600,8.56,0.53,0.125,15.0,30.0,22.0,2.0,0.0,10140,0,17.0,51.0,1.0,5130,6.0,470,1.0,960,0.55,3,0.0,30.0,0.0,30.0,0.0,0.0,4.0,6.0,0.0,0,2.0,0.0,0,180,0.0,0,1028.0,109.0,624.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,597.0,85.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,8400.0,85.0,2.0,2.0,8400.0,8400.0,210.0,278.0,2015,7,28
0.01,0.99,0,1.3,0.65,0.41,17.0,18.0,9.0,2.0,0.0,12860,0,15.0,132.0,0.55,18690,5.0,3830,0.15,970,0.55,1,7.0,14.0,7.0,14.0,0.0,2.0,10.0,10.0,166021.0,440,9.0,0.0,880,19680,0.0,1,767.0,83.0,548.0,79.0,10.0,5.0,4.0,13.0,0.0,0.0,2.0,504.0,75.0,51.0,38.0,8.0,18.0,7.0,11.0,0.0,1.0,13.0,40.0,46.0,0.0,0.0,329.0,1800.0,75.0,11.0,12.0,2400.0,1500.0,5500.0,76.0,7.0,8.0,14400.0,5414.0,130.0,38.0,2016,4,14
0.0,0.69,0,0.61,0.75,0.155,13.0,26.0,25.0,3.0,0.0,23480,0,21.0,68.0,0.6,9440,6.0,7160,0.4,1260,0.5,1,6.0,26.0,6.0,26.0,0.0,2.0,6.0,7.0,0.0,610,2.0,0.0,0,13400,0.0,0,905.0,93.0,638.0,73.0,17.0,9.0,4.0,26.0,8.0,16.0,22.0,611.0,72.0,28.0,26.0,0.0,10.0,6.0,4.0,0.0,1.0,12.0,45.0,4.0,0.0,0.0,341.0,4500.0,73.0,4.0,4.0,8800.0,3275.0,15200.0,70.0,6.0,6.0,24000.0,11016.0,5.0,86.0,2015,11,28
0.02,0.81,2000,0.71,0.77,0.713,24.0,8.0,7.0,4.0,0.0,25350,0,40.0,391.0,0.2,67890,6.0,4480,0.05,1320,0.45,1,5.0,8.0,5.0,13.0,3.0,4.0,4.0,4.0,53534.0,2450,5.0,0.0,380,35820,0.0,0,1633.0,84.0,535.0,77.0,11.0,5.0,5.0,17.0,2.0,5.0,9.0,478.0,74.0,84.0,76.0,4.0,17.0,9.0,8.0,0.0,6.0,30.0,117.0,25.0,0.0,1.0,360.0,2900.0,69.0,8.0,8.0,6000.0,2350.0,9900.0,78.0,9.0,10.0,36600.0,12477.0,-1.0,50.0,2013,11,30
0.05,0.95,2000,0.46,1.0,0.209,16.0,34.0,18.0,1.0,1.0,13310,0,11.0,69.0,0.5,5390,8.0,270,0.15,790,0.6,3,9.0,23.0,9.0,23.0,0.0,0.0,1.0,1.0,0.0,660,2.0,0.0,1020,5430,0.0,0,393.0,82.0,543.0,83.0,12.0,6.0,3.0,17.0,3.0,8.0,10.0,507.0,75.0,22.0,22.0,3.0,9.0,3.0,6.0,0.0,1.0,6.0,24.0,2.0,1.0,0.0,342.0,2100.0,74.0,6.0,7.0,2800.0,1716.0,5700.0,77.0,3.0,3.0,14400.0,6333.0,13.0,88.0,2017,4,23
0.03,0.97,3000,0.46,0.99,0.308,23.0,19.0,19.0,4.0,1.0,20210,1,85.0,816.0,0.4,13670,6.0,6580,0.4,860,0.6,1,7.0,19.0,8.0,20.0,0.0,1.0,1.0,9.0,720696.0,1580,12.0,0.0,0,410,0.0,0,2697.0,84.0,637.0,74.0,10.0,7.0,3.0,12.0,0.0,3.0,7.0,620.0,80.0,8.0,8.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,283.0,2500.0,80.0,2.0,2.0,2600.0,2450.0,27100.0,79.0,2.0,2.0,31200.0,18300.0,62.0,117.0,2011,1,1
0.01,0.99,800,2.1,0.59,0.327,17.0,84.0,35.0,2.0,1.0,900,0,16.0,113.0,0.35,21290,7.0,1530,0.05,830,0.6,1,7.0,12.0,7.0,12.0,0.0,2.0,7.0,8.0,149522.0,1810,3.0,0.0,0,9750,0.0,0,878.0,82.0,532.0,75.0,12.0,9.0,3.0,18.0,1.0,5.0,14.0,471.0,72.0,39.0,34.0,2.0,13.0,1.0,12.0,0.0,1.0,19.0,37.0,23.0,0.0,0.0,256.0,1600.0,71.0,12.0,13.0,2500.0,1308.0,13200.0,78.0,1.0,1.0,13200.0,13200.0,27.0,84.0,2015,12,25
0.03,0.97,0,1.35,0.95,0.669,18.0,9.0,6.0,4.0,0.0,10360,0,41.0,362.0,0.45,32070,5.0,7940,0.05,760,0.6,1,7.0,9.0,7.0,10.0,0.0,1.0,3.0,3.0,2.0,780,6.0,0.0,450,9940,0.0,0,1360.0,82.0,649.0,81.0,6.0,3.0,3.0,7.0,0.0,2.0,5.0,616.0,75.0,43.0,39.0,0.0,13.0,6.0,7.0,1.0,1.0,17.0,52.0,14.0,1.0,0.0,358.0,2300.0,73.0,7.0,7.0,3800.0,2100.0,9300.0,81.0,6.0,7.0,20400.0,6933.0,38.0,10.0,2014,8,30
0.01,0.49,1000,1.09,0.85,0.183,12.0,53.0,52.0,2.0,0.0,18650,0,11.0,57.0,0.25,26980,5.0,2920,0.4,2100,0.3,3,22.0,22.0,22.0,24.0,0.0,1.0,2.0,2.0,0.0,8060,2.0,0.0,0,7700,0.0,0,469.0,84.0,623.0,82.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,605.0,78.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,78.0,1.0,1.0,4800.0,4800.0,142.0,126.0,2017,2,6
0.03,0.94,2000,0.73,0.87,0.522,25.0,24.0,15.0,3.0,0.0,19080,0,13.0,189.0,0.3,44540,6.0,3520,0.05,890,0.6,1,3.0,5.0,3.0,5.0,0.0,3.0,5.0,5.0,139.0,1800,21.0,0.0,2190,34080,0.0,0,506.0,82.0,534.0,79.0,11.0,7.0,2.0,14.0,4.0,10.0,10.0,490.0,76.0,34.0,31.0,1.0,18.0,8.0,10.0,0.0,1.0,8.0,41.0,12.0,0.0,0.0,352.0,1900.0,74.0,10.0,10.0,2300.0,1750.0,3600.0,82.0,8.0,9.0,10800.0,4137.0,14.0,81.0,2016,12,31
